"","RINGS","AROMATIC","RNH2","R2NH","R3N","ROPO3","ROH","RCHO","RCOR","RCOOH","RCOOR","ROR","RCCH","RCN","MF","MW","C","Cl","H","N","O","S","F","Br","B","P","I","Si"
"CHEMBL5483011",5,3,0,2,2,0,2,0,0,0,0,0,0,0,"C36H48N5O4",614.79742,36,0,48,5,4,0,0,0,0,0,0,0
"CHEMBL3653256",5,4,0,0,3,0,0,0,0,0,0,2,0,0,"C26H24Cl2N6O4",555.41256,26,2,24,6,4,0,0,0,0,0,0,0
"CHEMBL4594275",5,3,0,2,2,0,1,0,0,0,0,0,0,1,"C24H28N8O2",460.53152,24,0,28,8,2,0,0,0,0,0,0,0
"CHEMBL3545414",4,3,0,2,0,0,0,0,0,0,0,0,0,1,"C24H23N5O",397.47232,24,0,23,5,1,0,0,0,0,0,0,0
"CHEMBL3544911",3,3,1,1,0,0,0,0,0,0,0,2,0,1,"C18H20N7O2",366.3971,18,0,20,7,2,0,0,0,0,0,0,0
"CHEMBL6068479",3,1,0,0,0,0,0,0,0,1,0,0,0,0,"C10H8BFO5",237.9769232,10,0,8,0,5,0,1,0,1,0,0,0
"CHEMBL5095248",4,4,0,1,1,0,0,0,0,0,0,2,0,0,"C26H26FN5O4",491.5141432,26,0,26,5,4,0,1,0,0,0,0,0
"CHEMBL289228",5,5,1,0,2,0,0,0,0,0,0,0,0,0,"C27H23Cl2N4O",490.40372,27,2,23,4,1,0,0,0,0,0,0,0
"CHEMBL39541",3,2,0,2,3,0,0,0,0,0,0,2,0,0,"C42H69N6O6S",786.09886,42,0,69,6,6,1,0,0,0,0,0,0
"CHEMBL2107355",1,0,0,1,0,0,4,0,0,0,0,0,0,0,"C6H14NO4",164.17966,6,0,14,1,4,0,0,0,0,0,0,0
"CHEMBL3137358",6,3,0,1,1,0,0,0,0,0,0,2,0,0,"C38H46N5O7S2",748.93114,38,0,46,5,7,2,0,0,0,0,0,0
"CHEMBL4650367",2,2,0,3,0,0,0,0,1,0,1,0,0,0,"C22H27N5O5",441.48028,22,0,27,5,5,0,0,0,0,0,0,0
"CHEMBL719",2,0,0,0,0,0,3,0,0,1,1,2,0,0,"C26H43O9",499.61422,26,0,43,0,9,0,0,0,0,0,0,0
"CHEMBL1144",2,0,0,0,0,0,3,0,0,1,1,0,0,0,"C23H35O7",423.5198,23,0,35,0,7,0,0,0,0,0,0,0
"CHEMBL3707409",6,4,0,1,2,0,0,0,0,0,0,0,0,1,"C26H23F4N9O",553.5141328,26,0,23,9,1,0,4,0,0,0,0,0
"CHEMBL4594400",6,6,0,0,1,0,0,0,0,0,0,0,0,0,"C21H18N9O2S",460.49172,21,0,18,9,2,1,0,0,0,0,0,0
"CHEMBL3545312",7,5,0,4,2,0,0,0,0,0,2,0,0,0,"C42H50N8O6",762.8964,42,0,50,8,6,0,0,0,0,0,0,0
"CHEMBL93",2,2,0,0,0,0,0,0,0,0,0,0,0,0,"C11H12N2O2S",236.29018,11,0,12,2,2,1,0,0,0,0,0,0
"CHEMBL3545155",4,4,0,2,1,0,0,0,0,0,0,1,0,0,"C22H20BrN5O2",466.3305,22,0,20,5,2,0,0,1,0,0,0,0
"CHEMBL4756476",5,4,0,2,0,0,1,0,1,0,0,2,0,0,"C25H23ClN4O4",478.92752,25,1,23,4,4,0,0,0,0,0,0,0
"CHEMBL4802243",5,3,0,1,2,0,0,0,0,0,0,1,0,0,"C22H28N7O2S",454.56842,22,0,28,7,2,1,0,0,0,0,0,0
"CHEMBL1241348",6,3,0,3,1,0,0,0,0,1,1,2,0,0,"C40H48BrN6O9S",868.81292,40,0,48,6,9,1,0,1,0,0,0,0
"CHEMBL6068023",4,4,0,0,0,0,0,0,0,0,0,1,0,0,"C23H22ClFN6O",452.9117832,23,1,22,6,1,0,1,0,0,0,0,0
"CHEMBL3977543",5,5,0,2,0,0,0,0,0,0,0,0,0,0,"C23H16ClFN6OS",478.9291432,23,1,16,6,1,1,1,0,0,0,0,0
"CHEMBL3975308",4,3,0,1,0,0,1,0,0,0,0,0,0,0,"C22H26F3N4O",419.4632496,22,0,26,4,1,0,3,0,0,0,0,0
"CHEMBL5077861",7,5,0,0,1,0,0,0,0,0,0,0,0,0,"C29H28ClN7O",526.03192,29,1,28,7,1,0,0,0,0,0,0,0
"CHEMBL4209441",6,5,0,1,1,0,1,0,0,0,0,0,0,0,"C26H23FN8O2",498.5116232,26,0,23,8,2,0,1,0,0,0,0,0
"CHEMBL354541",6,4,0,2,1,0,0,0,0,0,0,0,0,0,"C39H38F6N3O2",694.7283392,39,0,38,3,2,0,6,0,0,0,0,0
"CHEMBL4748063",4,3,0,0,0,0,0,0,0,0,0,2,0,0,"C16H11BrN2O2",343.17474,16,0,11,2,2,0,0,1,0,0,0,0
"CHEMBL4650321",4,3,0,0,1,0,0,0,0,0,0,1,0,0,"C26H25N3O3",427.495,26,0,25,3,3,0,0,0,0,0,0,0
"CHEMBL589390",4,3,0,0,2,0,0,0,0,0,0,0,0,0,"C21H26N3",320.45124,21,0,26,3,0,0,0,0,0,0,0,0
"CHEMBL270515",2,2,0,2,0,0,1,0,0,0,0,0,0,0,"C21H28BN3O5",413.27512,21,0,28,3,5,0,0,0,1,0,0,0
"CHEMBL1639",1,1,1,1,0,0,1,0,0,0,0,3,0,0,"C30H54N3O6",552.76626,30,0,54,3,6,0,0,0,0,0,0,0
"CHEMBL410414",6,6,0,2,2,0,0,0,0,0,0,0,0,0,"C40H33F3N4O3",674.7102296,40,0,33,4,3,0,3,0,0,0,0,0
"CHEMBL224060",4,4,0,0,0,0,0,0,0,0,0,0,0,0,"C16H13ClN6",324.76762,16,1,13,6,0,0,0,0,0,0,0,0
"CHEMBL17879",6,3,0,0,2,0,1,0,0,0,0,1,0,0,"C40H56N3O4S",674.95534,40,0,56,3,4,1,0,0,0,0,0,0
"CHEMBL4112929",5,5,0,1,1,0,0,0,0,0,0,0,0,0,"C28H23Cl2F2N9O2",626.4441264,28,2,23,9,2,0,2,0,0,0,0,0
"CHEMBL148674",3,3,0,0,1,0,0,0,1,1,0,1,0,0,"C21H19N2O5",379.38596,21,0,19,2,5,0,0,0,0,0,0,0
"CHEMBL3545363",6,2,0,2,1,0,0,0,0,0,1,2,0,0,"C38H45F4N6O9S",837.8573128,38,0,45,6,9,1,4,0,0,0,0,0
"CHEMBL2107817",2,0,0,0,1,0,0,0,0,0,0,0,0,0,"C7H10N3O6S",264.2358,7,0,10,3,6,1,0,0,0,0,0,0
"CHEMBL4116008",4,2,0,2,1,0,0,0,0,0,0,0,0,0,"C20H27N7O3S",445.53848,20,0,27,7,3,1,0,0,0,0,0,0
"CHEMBL3187723",3,3,0,1,1,0,1,0,0,0,0,0,0,0,"C17H15BrF2N4O3",441.2268064,17,0,15,4,3,0,2,1,0,0,0,0
"CHEMBL279785",0,0,0,2,0,0,1,0,0,0,0,0,0,0,"C15H28N3O5",330.39992,15,0,28,3,5,0,0,0,0,0,0,0
"CHEMBL3545213",5,4,0,0,1,0,0,0,0,0,0,2,0,1,"C25H24N5O2S",458.55536,25,0,24,5,2,1,0,0,0,0,0,0
"CHEMBL5314649",3,2,0,2,1,0,0,0,0,0,0,0,0,0,"C15H19N5O",285.34426,15,0,19,5,1,0,0,0,0,0,0,0
"CHEMBL4297676",2,2,0,2,0,0,2,0,0,0,0,0,0,0,"C15H15FIN3O3",431.2007732,15,0,15,3,3,0,1,0,0,0,1,0
"CHEMBL3683575",6,3,0,0,2,0,0,0,0,0,0,2,0,0,"C26H28FN4O5S",527.5877232,26,0,28,4,5,1,1,0,0,0,0,0
"CHEMBL3544985",4,4,0,1,1,0,0,0,0,0,0,1,0,0,"C26H27N3O5S",493.57468,26,0,27,3,5,1,0,0,0,0,0,0
"CHEMBL577",2,1,0,1,1,0,0,0,0,2,0,0,0,0,"C18H23N2O5",347.38562,18,0,23,2,5,0,0,0,0,0,0,0
"CHEMBL2364621",5,3,0,2,2,0,0,0,1,0,0,0,0,0,"C24H30N7O2",448.5407,24,0,30,7,2,0,0,0,0,0,0,0
"CHEMBL4297458",6,5,0,0,1,0,1,0,0,0,0,1,0,0,"C30H33N5O2",495.61532,30,0,33,5,2,0,0,0,0,0,0,0
"CHEMBL3039533",6,2,0,2,1,0,0,0,0,0,1,2,0,0,"C38H49N6O9S",765.89546,38,0,49,6,9,1,0,0,0,0,0,0
"CHEMBL1232461",3,3,0,1,1,0,0,0,0,0,0,1,0,0,"C22H22ClN5O2",423.89538,22,1,22,5,2,0,0,0,0,0,0,0
"CHEMBL3586404",4,2,0,1,1,0,1,0,0,0,0,1,0,0,"C21H27N5O3",397.47078,21,0,27,5,3,0,0,0,0,0,0,0
"CHEMBL24828",4,3,0,1,1,0,0,0,0,0,0,2,0,0,"C22H25BrFN4O2",476.3619032,22,0,25,4,2,0,1,1,0,0,0,0
"CHEMBL3137309",8,5,0,2,2,0,0,0,0,0,0,2,0,0,"C45H50ClN7O7S",868.4392,45,1,50,7,7,1,0,0,0,0,0,0
"CHEMBL3989406",2,1,0,1,1,0,0,0,0,2,0,0,0,0,"C18H23N2O5",347.38562,18,0,23,2,5,0,0,0,0,0,0,0
"CHEMBL4297203",2,0,0,2,1,0,0,0,0,0,0,0,0,0,"C10H21BN3O3",242.10304,10,0,21,3,3,0,0,0,1,0,0,0
"CHEMBL3545235",6,3,0,1,1,0,0,0,0,0,0,4,0,0,"C25H26ClFN4O4",500.9497432,25,1,26,4,4,0,1,0,0,0,0,0
"CHEMBL1229",1,0,1,1,0,0,0,0,0,0,1,1,0,0,"C16H29N2O4",313.41246,16,0,29,2,4,0,0,0,0,0,0,0
"CHEMBL296913",3,3,0,0,0,0,0,0,0,0,0,0,0,0,"C19H17N2O4S",369.41428,19,0,17,2,4,1,0,0,0,0,0,0
"CHEMBL20489",0,0,0,1,0,0,0,0,0,1,0,0,0,0,"C4H9N3O2",131.13316,4,0,9,3,2,0,0,0,0,0,0,0
"CHEMBL3622820",6,4,0,1,2,0,0,0,0,0,0,0,0,1,"C26H23F4N9O",553.5141328,26,0,23,9,1,0,4,0,0,0,0,0
"CHEMBL5499275",4,3,0,2,0,0,0,0,1,0,0,1,0,0,"C22H24N6O3",420.46436,22,0,24,6,3,0,0,0,0,0,0,0
"CHEMBL1230609",6,4,0,2,1,0,0,0,0,0,0,4,0,0,"C34H35F2N4O6",633.6617064,34,0,35,4,6,0,2,0,0,0,0,0
"CHEMBL4297468",4,1,0,3,1,0,1,0,1,0,0,3,0,0,"C30H42N4O8",586.67648,30,0,42,4,8,0,0,0,0,0,0,0
"CHEMBL122",3,2,0,0,0,0,0,0,0,0,1,0,0,0,"C17H14O4S",314.35566,17,0,14,0,4,1,0,0,0,0,0,0
"CHEMBL3644587",5,4,0,1,1,0,0,0,0,0,0,0,0,0,"C18H14N5O",316.33666,18,0,14,5,1,0,0,0,0,0,0,0
"CHEMBL3989926",6,5,0,3,0,0,0,0,0,0,0,2,0,0,"C33H30F2N5O4S",630.6842064,33,0,30,5,4,1,2,0,0,0,0,0
"CHEMBL5314463",6,4,0,0,4,0,1,0,0,0,0,0,0,0,"C32H30ClFN6O4",617.0698032,32,1,30,6,4,0,1,0,0,0,0,0
"CHEMBL3904602",6,3,0,2,3,0,0,0,0,0,0,0,0,0,"C26H35N8O",475.6091,26,0,35,8,1,0,0,0,0,0,0,0
"CHEMBL2104975",7,5,0,0,4,0,0,0,0,0,0,3,0,0,"C36H41ClN8O4S",717.27994,36,1,41,8,4,1,0,0,0,0,0,0
"CHEMBL5314515",3,1,0,2,1,0,0,0,0,1,1,0,0,0,"C21H25BF2N3O7",480.2469064,21,0,25,3,7,0,2,0,1,0,0,0
"CHEMBL4475481",5,4,0,2,1,0,0,0,0,0,0,2,0,0,"C27H22F3N7O3",549.5038896,27,0,22,7,3,0,3,0,0,0,0,0
"CHEMBL3301606",5,3,0,1,1,0,0,0,0,0,0,0,0,0,"C22H24N5O2",390.45826,22,0,24,5,2,0,0,0,0,0,0,0
"CHEMBL1201733",4,4,0,1,1,0,0,0,0,0,0,0,0,0,"C21H23N7O2S",437.51802,21,0,23,7,2,1,0,0,0,0,0,0
"CHEMBL227529",3,2,1,0,3,0,0,0,0,0,0,0,0,1,"C18H22N5O2",340.39958,18,0,22,5,2,0,0,0,0,0,0,0
"CHEMBL590799",2,2,0,1,1,0,0,0,0,0,2,0,0,0,"C20H23N4O5",399.42042,20,0,23,4,5,0,0,0,0,0,0,0
"CHEMBL2338801",2,2,0,0,0,0,2,0,0,0,0,0,0,0,"C13H10F3N2O2",283.2259096,13,0,10,2,2,0,3,0,0,0,0,0
"CHEMBL2105735",5,2,0,2,1,0,0,0,0,0,1,2,0,0,"C35H45ClN5O9S",747.2779,35,1,45,5,9,1,0,0,0,0,0,0
"CHEMBL1683544",7,0,1,0,0,0,1,0,1,0,0,9,0,0,"C40H60NO11",730.9045,40,0,60,1,11,0,0,0,0,0,0,0
"CHEMBL115",5,3,0,2,2,0,2,0,0,0,0,0,0,0,"C36H48N5O4",614.79742,36,0,48,5,4,0,0,0,0,0,0,0
"CHEMBL5314458",4,3,0,0,1,0,0,0,0,0,0,0,0,0,"C17H15F3N6O",376.3358096,17,0,15,6,1,0,3,0,0,0,0,0
"CHEMBL5314517",5,4,0,1,1,0,1,0,0,0,0,2,0,0,"C27H30F3N6O3S",575.6257096,27,0,30,6,3,1,3,0,0,0,0,0
"CHEMBL398435",5,3,0,1,0,0,3,0,0,0,0,1,0,0,"C23H28F2N6O4S",522.5680264,23,0,28,6,4,1,2,0,0,0,0,0
"CHEMBL1289494",4,4,0,2,0,0,0,0,0,0,0,3,0,0,"C22H19ClN4O5",454.86306,22,1,19,4,5,0,0,0,0,0,0,0
"CHEMBL6068007",7,4,0,4,2,0,0,0,0,0,2,2,0,0,"C41H50N8O8",782.8845,41,0,50,8,8,0,0,0,0,0,0,0
"CHEMBL5095037",4,3,0,1,1,0,1,0,0,0,1,1,0,0,"C24H34FN7O7P",582.5416252,24,0,34,7,7,0,1,0,0,1,0,0
"CHEMBL2403318",7,5,0,1,2,0,0,0,0,1,0,0,0,0,"C34H32BrN6O3",652.56028,34,0,32,6,3,0,0,1,0,0,0,0
"CHEMBL1615025",3,3,0,1,2,0,2,0,0,0,0,0,0,0,"C17H15F2IN4O4",504.2266764,17,0,15,4,4,0,2,0,0,0,1,0
"CHEMBL1779710",2,1,1,1,1,0,0,0,0,0,0,1,0,0,"C19H27F3N3O3",402.4311896,19,0,27,3,3,0,3,0,0,0,0,0
"CHEMBL2105720",4,3,0,0,1,0,0,0,0,1,0,0,0,0,"C17H13BrN3O2S",403.27302,17,0,13,3,2,1,0,1,0,0,0,0
"CHEMBL1439",3,1,0,0,1,0,0,0,0,1,0,0,0,0,"C10H11N4O5S",299.28314,10,0,11,4,5,1,0,0,0,0,0,0
"CHEMBL5095063",4,3,0,1,1,0,0,0,0,0,0,2,0,0,"C24H27Cl2FN5O2",507.4078832,24,2,27,5,2,0,1,0,0,0,0,0
"CHEMBL5314521",4,2,0,0,0,0,1,0,0,0,0,1,0,1,"C18H9F6NO2",385.2599792,18,0,9,1,2,0,6,0,0,0,0,0
"CHEMBL3704901",4,4,0,0,1,0,1,0,0,0,0,1,0,0,"C25H22ClF2N5O3",513.9236864,25,1,22,5,3,0,2,0,0,0,0,0
"CHEMBL5314552",6,5,1,0,2,0,1,0,0,0,0,0,0,0,"C27H30FN10O",529.5919032,27,0,30,10,1,0,1,0,0,0,0,0
"CHEMBL3115681",5,3,0,1,3,0,0,0,0,0,0,0,0,1,"C24H28N7O",430.52542,24,0,28,7,1,0,0,0,0,0,0,0
"CHEMBL1200734",3,2,1,1,0,1,0,0,0,0,1,1,0,0,"C25H35N3O9PS",584.598862,25,0,35,3,9,1,0,0,0,1,0,0
"CHEMBL3422109",4,4,1,1,1,0,0,0,1,0,0,0,0,1,"C20H17N7O2",387.39468,20,0,17,7,2,0,0,0,0,0,0,0
"CHEMBL4284604",2,0,0,0,1,0,0,0,0,0,1,0,0,0,"C14H23N3O8S",393.41272,14,0,23,3,8,1,0,0,0,0,0,0
"CHEMBL5315058",5,4,0,2,2,0,0,0,0,0,0,0,0,0,"C28H31N6OS",499.65034,28,0,31,6,1,1,0,0,0,0,0,0
"CHEMBL4297647",8,4,0,2,1,0,0,0,0,0,1,3,0,0,"C47H55N6O10S",896.0388,47,0,55,6,10,1,0,0,0,0,0,0
"CHEMBL5095049",4,3,0,1,1,0,0,0,0,0,0,3,0,0,"C28H33N4O3",473.58662,28,0,33,4,3,0,0,0,0,0,0,0
"CHEMBL4110551",4,2,0,2,1,0,0,0,0,0,1,1,0,0,"C22H32N6O4",444.52728,22,0,32,6,4,0,0,0,0,0,0,0
"CHEMBL4297640",4,2,0,1,2,0,0,0,0,0,0,0,0,0,"C22H24ClF4N7O2",529.9182728,22,1,24,7,2,0,4,0,0,0,0,0
"CHEMBL3989516",4,3,0,2,1,1,0,0,0,0,0,4,0,0,"C23H25FN6O9P",579.4515652,23,0,25,6,9,0,1,0,0,1,0,0
"CHEMBL2220486",5,4,1,1,0,0,0,0,0,0,0,3,0,0,"C26H26N3O4",444.50234,26,0,26,3,4,0,0,0,0,0,0,0
"CHEMBL6068039",6,3,0,1,1,0,0,0,0,0,0,0,0,0,"C16H19N5O2S",345.41936,16,0,19,5,2,1,0,0,0,0,0,0
"CHEMBL6068012",6,3,0,1,4,0,0,0,0,0,0,0,0,0,"C29H41N8OS",549.75384,29,0,41,8,1,1,0,0,0,0,0,0
"CHEMBL4650314",3,2,0,1,0,0,1,0,1,1,0,0,0,0,"C16H14N2O6",330.29216,16,0,14,2,6,0,0,0,0,0,0,0
"CHEMBL1614701",3,3,0,1,1,0,1,0,0,0,0,0,0,0,"C17H15BrClFN4O3",457.6814032,17,1,15,4,3,0,1,1,0,0,0,0
"CHEMBL6068410",4,3,0,0,2,0,0,0,0,0,0,1,0,1,"C25H19ClF2N4O3S",528.9581664,25,1,19,4,3,1,2,0,0,0,0,0
"CHEMBL3545368",3,3,0,2,0,0,0,0,0,0,0,0,0,0,"C21H23N3O2",349.42622,21,0,23,3,2,0,0,0,0,0,0,0
"CHEMBL4650733",2,1,0,2,0,0,0,0,0,0,0,1,0,0,"C13H18F3N5O",317.3101296,13,0,18,5,1,0,3,0,0,0,0,0
"CHEMBL4650366",4,3,0,0,1,0,0,0,0,0,0,1,0,0,"C21H21NO4S",383.46074,21,0,21,1,4,1,0,0,0,0,0,0
"CHEMBL3707347",3,3,0,0,0,0,0,0,0,1,0,0,0,1,"C20H15N2O2S",347.4103,20,0,15,2,2,1,0,0,0,0,0,0
"CHEMBL4297582",3,2,0,2,0,0,0,0,0,0,1,0,0,0,"C28H37N3O5",495.61048,28,0,37,3,5,0,0,0,0,0,0,0
"CHEMBL4227736",3,2,0,0,1,0,1,0,0,0,1,0,0,0,"C24H32NO3",382.51578,24,0,32,1,3,0,0,0,0,0,0,0
"CHEMBL2103868",5,4,0,2,0,0,0,0,0,0,0,3,0,0,"C28H24FN3O5",501.5056632,28,0,24,3,5,0,1,0,0,0,0,0
"CHEMBL1164729",2,2,0,0,0,0,0,0,0,1,0,1,0,1,"C16H15N2O3S",315.3669,16,0,15,2,3,1,0,0,0,0,0,0
"CHEMBL1929396",3,2,0,2,1,0,0,0,0,0,0,0,0,1,"C19H25N7O2",383.4475,19,0,25,7,2,0,0,0,0,0,0,0
"CHEMBL1873475",5,4,0,0,1,0,0,0,0,0,0,1,0,0,"C25H24N6O2",440.49706,25,0,24,6,2,0,0,0,0,0,0,0
"CHEMBL4533605",3,0,0,1,1,0,0,0,0,0,0,0,0,0,"C13H21N5O7S",391.40014,13,0,21,5,7,1,0,0,0,0,0,0
"CHEMBL4650360",4,3,1,0,2,0,0,0,0,0,0,1,0,1,"C24H24F2N5O2",452.4764664,24,0,24,5,2,0,2,0,0,0,0,0
"CHEMBL116",3,2,1,1,0,0,1,0,0,0,1,1,0,0,"C25H35N3O6S",505.6269,25,0,35,3,6,1,0,0,0,0,0,0
"CHEMBL690",2,0,0,0,0,0,3,0,0,1,1,0,0,0,"C23H35O7",423.5198,23,0,35,0,7,0,0,0,0,0,0,0
"CHEMBL4303729",6,4,0,1,0,0,0,0,1,0,0,0,0,0,"C25H21F3N6O3S",542.5328496,25,0,21,6,3,1,3,0,0,0,0,0
"CHEMBL119385",4,4,0,0,0,0,0,0,0,0,0,0,0,0,"C19H9Cl2F2N3OS",436.2620664,19,2,9,3,1,1,2,0,0,0,0,0
"CHEMBL2023898",6,4,0,4,2,0,0,0,0,0,2,0,0,0,"C40H50N8O6",738.875,40,0,50,8,6,0,0,0,0,0,0,0
"CHEMBL4594299",7,6,0,1,1,0,0,0,1,0,0,5,0,0,"C38H37N6O7",689.73638,38,0,37,6,7,0,0,0,0,0,0,0
"CHEMBL483158",4,4,0,1,0,0,0,0,0,1,0,2,0,0,"C27H19ClFN4O4",517.9155632,27,1,19,4,4,0,1,0,0,0,0,0
"CHEMBL3907479",5,5,0,2,0,0,0,0,1,0,0,0,0,0,"C20H16N6O",356.38064,20,0,16,6,1,0,0,0,0,0,0,0
"CHEMBL408513",2,2,0,0,0,0,0,0,0,0,0,0,0,0,"C15H13N2O4S",317.33972,15,0,13,2,4,1,0,0,0,0,0,0
"CHEMBL5314968",4,3,0,2,0,0,0,0,0,0,0,1,0,0,"C23H25Cl2FN5O2",493.3813032,23,2,25,5,2,0,1,0,0,0,0,0
"CHEMBL3989909",4,2,0,1,2,0,0,0,0,0,0,1,0,0,"C21H25F3N6O2",450.4574096,21,0,25,6,2,0,3,0,0,0,0,0
"CHEMBL6068340",4,2,0,0,1,0,0,0,1,0,1,0,0,0,"C20H20FNO3S",373.4411032,20,0,20,1,3,1,1,0,0,0,0,0
"CHEMBL463981",1,1,0,0,0,0,1,0,0,0,0,0,0,0,"C9H8ClF6NO3S2",391.7381392,9,1,8,1,3,2,6,0,0,0,0,0
"CHEMBL4297277",2,1,0,0,1,0,0,0,0,1,0,0,0,0,"C15H12NO3S2",318.39068,15,0,12,1,3,2,0,0,0,0,0,0
"CHEMBL2017179",4,3,0,0,2,0,0,0,0,1,0,0,0,0,"C31H35F6N6O2",637.6390192,31,0,35,6,2,0,6,0,0,0,0,0
"CHEMBL3786343",5,4,0,2,2,0,0,0,0,0,0,1,0,0,"C26H27N6O2S",487.59658,26,0,27,6,2,1,0,0,0,0,0,0
"CHEMBL1200340",1,0,1,1,0,0,0,0,0,0,1,1,0,0,"C16H29N2O4",313.41246,16,0,29,2,4,0,0,0,0,0,0,0
"CHEMBL4297478",5,4,0,1,3,0,0,0,0,0,0,0,2,0,"C29H28F3N6O",533.5674296,29,0,28,6,1,0,3,0,0,0,0,0
"CHEMBL3182314",2,2,0,1,0,0,0,0,0,1,1,0,0,0,"C20H21N2O7S",433.45494,20,0,21,2,7,1,0,0,0,0,0,0
"CHEMBL65067",5,4,0,0,2,0,1,0,0,0,0,1,0,0,"C30H32N3O3",482.59338,30,0,32,3,3,0,0,0,0,0,0,0
"CHEMBL865",3,3,0,0,0,0,0,0,0,0,0,0,0,0,"C16H14N2O3S",314.35896,16,0,14,2,3,1,0,0,0,0,0,0
"CHEMBL1770916",3,2,0,3,1,0,0,0,0,0,0,0,0,0,"C27H43F2N5O",491.6600264,27,0,43,5,1,0,2,0,0,0,0,0
"CHEMBL1944698",3,3,0,1,1,0,0,0,0,0,0,1,0,0,"C23H25N4O",373.4708,23,0,25,4,1,0,0,0,0,0,0,0
"CHEMBL5095036",6,4,0,1,2,0,1,0,0,0,0,0,0,0,"C29H35N8O2",527.6406,29,0,35,8,2,0,0,0,0,0,0,0
"CHEMBL5314537",5,3,0,1,2,0,0,0,0,0,0,1,2,0,"C26H27F2N7O3",523.5344864,26,0,27,7,3,0,2,0,0,0,0,0
"CHEMBL3694493",4,3,0,3,1,0,0,0,0,0,0,1,0,0,"C30H35Cl2F5N5O3",679.528616,30,2,35,5,3,0,5,0,0,0,0,0
"CHEMBL4297639",6,6,0,2,0,0,0,0,0,0,0,0,0,0,"C29H24FN7O",505.5455632,29,0,24,7,1,0,1,0,0,0,0,0
"CHEMBL1230209",2,1,0,0,0,0,0,0,0,1,0,1,0,0,"C15H13ClF3O3",333.7101296,15,1,13,0,3,0,3,0,0,0,0,0
"CHEMBL4650361",4,4,1,1,0,0,0,0,0,0,0,1,0,0,"C23H26FN5O",407.4838432,23,0,26,5,1,0,1,0,0,0,0,0
"CHEMBL415049",4,4,0,2,1,1,0,0,0,0,0,1,0,0,"C26H31FN7O6P",587.5398052,26,0,31,7,6,0,1,0,0,1,0,0
"CHEMBL1678",4,2,0,0,1,0,0,0,1,0,0,2,0,0,"C24H30NO3",380.4999,24,0,30,1,3,0,0,0,0,0,0,0
"CHEMBL5095064",4,4,0,1,1,0,0,0,0,0,0,2,0,0,"C26H25F2N5O4",509.5046064,26,0,25,5,4,0,2,0,0,0,0,0
"CHEMBL1651534",4,3,0,1,1,0,0,0,0,0,0,1,0,0,"C23H20F3N5O2",455.4324096,23,0,20,5,2,0,3,0,0,0,0,0
"CHEMBL4594290",3,1,1,2,0,0,0,0,0,1,0,0,0,0,"C19H29BN3O5",390.26166,19,0,29,3,5,0,0,0,1,0,0,0
"CHEMBL2103863",3,3,0,1,1,0,0,0,0,0,0,2,0,0,"C21H23N3O5",397.42442,21,0,23,3,5,0,0,0,0,0,0,0
"CHEMBL4650215",3,2,0,1,2,0,0,0,0,0,1,1,0,0,"C18H19F2N5O4",407.3713664,18,0,19,5,4,0,2,0,0,0,0,0
"CHEMBL4297423",4,3,0,1,3,0,0,0,0,0,0,0,0,0,"C27H35ClN7OS",541.1311,27,1,35,7,1,1,0,0,0,0,0,0
"CHEMBL506871",3,2,0,2,0,0,0,0,0,0,0,0,0,0,"C13H17N4O",245.30028,13,0,17,4,1,0,0,0,0,0,0,0
"CHEMBL2104962",3,2,1,0,1,0,0,0,0,0,0,0,0,1,"C20H18F3N3O",373.3716296,20,0,18,3,1,0,3,0,0,0,0,0
"CHEMBL5095398",5,3,0,2,2,0,0,0,0,0,0,1,0,0,"C18H22N8O2S",414.48468,18,0,22,8,2,1,0,0,0,0,0,0
"CHEMBL4847260",5,3,0,2,1,0,1,0,0,0,0,2,0,0,"C29H31ClFN5O5",584.0383432,29,1,31,5,5,0,1,0,0,0,0,0
"CHEMBL5095099",4,2,0,2,2,0,1,0,0,0,0,1,0,0,"C26H35F3N5O3",522.5830096,26,0,35,5,3,0,3,0,0,0,0,0
"CHEMBL9298",3,2,0,0,1,0,0,0,0,0,0,0,0,1,"C14H13N3",223.27312,14,0,13,3,0,0,0,0,0,0,0,0
"CHEMBL2107829",2,1,1,0,0,0,1,0,0,0,0,1,0,0,"C16H26NO2",264.38314,16,0,26,1,2,0,0,0,0,0,0,0
"CHEMBL5314435",4,4,1,0,0,0,0,0,0,1,0,2,0,0,"C23H19FN2O4",406.4063632,23,0,19,2,4,0,1,0,0,0,0,0
"CHEMBL3646118",4,3,0,0,1,0,0,0,0,0,0,1,0,0,"C13H14N8O2",314.30266,13,0,14,8,2,0,0,0,0,0,0,0
"CHEMBL5095067",4,4,0,0,2,0,0,0,0,0,0,2,0,0,"C24H24ClFN5O5S",548.9942632,24,1,24,5,5,1,1,0,0,0,0,0
"CHEMBL4650225",6,2,0,0,3,0,0,0,0,0,0,2,0,0,"C42H57ClN4O5S",765.44378,42,1,57,4,5,1,0,0,0,0,0,0
"CHEMBL3649803",4,2,0,2,1,0,0,0,0,0,0,2,0,0,"C19H26N3O3",344.42804,19,0,26,3,3,0,0,0,0,0,0,0
"CHEMBL2079588",4,4,0,2,0,0,0,0,0,0,0,2,0,0,"C20H16ClN5O3",409.82574,20,1,16,5,3,0,0,0,0,0,0,0
